country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,daily_vaccinations_avg,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Cayman Islands,2021-04-05,50763,30607,20156,0,710,77.24,46.57,30.669999999999995
Cayman Islands,2021-04-06,50763,30607,20156,0,634,77.24,46.57,30.669999999999995
Cayman Islands,2021-04-07,53474,31302,22172,0,559,81.37,47.63,33.74
Cayman Islands,2021-04-08,55053,31459,23594,1579,613,83.77,47.87,35.9
Cayman Islands,2021-04-09,56214,31661,24553,1161,714,85.54,48.18,37.36000000000001
Cayman Islands,2021-04-10,56214,31661,24553,0,766,85.54,48.18,37.36000000000001
Cayman Islands,2021-04-11,56214,31661,24553,0,818,85.54,48.18,37.36000000000001
Cayman Islands,2021-04-12,56214,31661,24553,0,870,85.54,48.18,37.36000000000001
Cayman Islands,2021-04-13,59473,32969,26504,0,922,90.49,50.17,40.31999999999999
Cayman Islands,2021-04-14,59473,32969,26504,0,940,90.49,50.17,40.31999999999999
Cayman Islands,2021-04-15,60637,33544,27093,0,798,92.27,51.04,41.23
Cayman Islands,2021-04-16,61114,33808,27306,477,700,92.99,51.44,41.55
Cayman Islands,2021-04-17,61114,33808,27306,0,663,92.99,51.44,41.55
Cayman Islands,2021-04-18,61114,33808,27306,0,627,92.99,51.44,41.55
Cayman Islands,2021-04-19,61114,33808,27306,0,590,92.99,51.44,41.55
Cayman Islands,2021-04-20,63350,34614,28736,0,554,96.39,52.67,43.72
Cayman Islands,2021-04-21,63774,34786,28988,424,531,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-22,63774,34786,28988,0,479,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-23,63774,34786,28988,0,441,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-24,63774,34786,28988,0,392,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-25,63774,34786,28988,0,342,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-26,63774,34786,28988,0,293,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-27,63774,34786,28988,0,243,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-28,63774,34786,28988,0,213,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-29,63774,34786,28988,0,213,97.04,52.93,44.11000000000001
Cayman Islands,2021-04-30,65694,35774,29920,0,213,99.96,54.43,45.529999999999994
Cayman Islands,2021-05-01,65694,35774,29920,0,294,99.96,54.43,45.529999999999994
Cayman Islands,2021-05-02,65694,35774,29920,0,374,99.96,54.43,45.529999999999994
Cayman Islands,2021-05-03,65694,35774,29920,0,454,99.96,54.43,45.529999999999994
Cayman Islands,2021-05-04,65694,35774,29920,0,535,99.96,54.43,45.529999999999994
Cayman Islands,2021-05-05,69573,37062,32511,0,615,105.86,56.39,49.47
Cayman Islands,2021-05-06,69573,37062,32511,0,599,105.86,56.39,49.47
Cayman Islands,2021-05-07,69772,37470,32302,0,583,106.17,57.01,49.160000000000004
Cayman Islands,2021-05-08,69772,37470,32302,0,555,106.17,57.01,49.160000000000004
Cayman Islands,2021-05-09,69772,37470,32302,0,527,106.17,57.01,49.160000000000004
Cayman Islands,2021-05-10,69772,37470,32302,0,499,106.17,57.01,49.160000000000004
Cayman Islands,2021-05-11,69772,37470,32302,0,471,106.17,57.01,49.160000000000004
Cayman Islands,2021-05-12,69772,37470,32302,0,443,106.17,57.01,49.160000000000004
Cayman Islands,2021-05-13,73258,39493,33765,0,512,111.47,60.09,51.379999999999995
Cayman Islands,2021-05-14,73721,39792,33929,463,564,112.17,60.55,51.620000000000005
Central African Republic,2021-05-12,667,667,0,0,0,0.01,0.01,0.0
Chile,2020-12-24,420,420,0,0,0,0.0,0.0,0.0
Chile,2020-12-25,5198,5198,0,4778,4778,0.03,0.03,0.0
Chile,2020-12-26,8338,8338,0,3140,3959,0.04,0.04,0.0
Chile,2020-12-27,8649,8649,0,311,2743,0.05,0.05,0.0
Chile,2020-12-28,8649,8649,0,0,2057,0.05,0.05,0.0
Chile,2020-12-29,8649,8649,0,0,1646,0.05,0.05,0.0
Chile,2020-12-30,8649,8649,0,0,1372,0.05,0.05,0.0
Chile,2020-12-31,8649,8649,0,0,1176,0.05,0.05,0.0
Chile,2021-01-01,8649,8649,0,0,493,0.05,0.05,0.0
Chile,2021-01-02,8649,8649,0,0,44,0.05,0.05,0.0
Chile,2021-01-03,8649,8649,0,0,0,0.05,0.05,0.0
Chile,2021-01-04,9054,9054,0,405,58,0.05,0.05,0.0
Chile,2021-01-05,10497,10497,0,1443,264,0.05,0.05,0.0
Chile,2021-01-06,10702,10702,0,205,293,0.06,0.06,0.0
Chile,2021-01-07,10702,10702,0,0,293,0.06,0.06,0.0
Chile,2021-01-08,10702,10702,0,0,293,0.06,0.06,0.0
Chile,2021-01-09,10702,10702,0,0,293,0.06,0.06,0.0
Chile,2021-01-10,10702,10702,0,0,293,0.06,0.06,0.0
Chile,2021-01-11,10702,10702,0,0,235,0.06,0.06,0.0
Chile,2021-01-12,10702,10702,0,0,29,0.06,0.06,0.0
Chile,2021-01-13,11732,10703,1029,1030,147,0.06,0.06,0.0
Chile,2021-01-14,18646,12821,5825,6914,1135,0.1,0.07,0.03
Chile,2021-01-15,22077,13778,8299,3431,1625,0.12,0.07,0.04999999999999999
Chile,2021-01-16,22167,13801,8366,90,1638,0.12,0.07,0.04999999999999999
Chile,2021-01-17,22167,13801,8366,0,1638,0.12,0.07,0.04999999999999999
Chile,2021-01-18,33202,24836,8366,11035,3214,0.17,0.13,0.04000000000000001
Chile,2021-01-19,52555,44187,8368,19353,5979,0.27,0.23,0.04000000000000001
Chile,2021-01-20,61859,53491,8368,9304,7161,0.32,0.28,0.03999999999999998
Chile,2021-01-21,64920,56552,8368,3061,6611,0.34,0.3,0.040000000000000036
Chile,2021-01-22,65332,56964,8368,412,6179,0.34,0.3,0.040000000000000036
Chile,2021-01-23,65332,56964,8368,0,6166,0.34,0.3,0.040000000000000036
Chile,2021-01-24,65332,56964,8368,0,6166,0.34,0.3,0.040000000000000036
Chile,2021-01-25,66752,56981,9771,1420,4793,0.35,0.3,0.04999999999999999
Chile,2021-01-26,67368,57002,10366,616,2116,0.35,0.3,0.04999999999999999
Chile,2021-01-27,67403,57003,10400,35,792,0.35,0.3,0.04999999999999999
Chile,2021-01-28,67403,57003,10400,0,355,0.35,0.3,0.04999999999999999
Chile,2021-01-29,67408,57003,10405,5,297,0.35,0.3,0.04999999999999999
Chile,2021-01-30,67409,57004,10405,1,297,0.35,0.3,0.04999999999999999
Chile,2021-01-31,67409,57004,10405,0,297,0.35,0.3,0.04999999999999999
Chile,2021-02-01,67409,57004,10405,0,94,0.35,0.3,0.04999999999999999
Chile,2021-02-02,80596,70185,10411,13187,1890,0.42,0.37,0.04999999999999999
Chile,2021-02-03,251009,240598,10411,170413,26229,1.31,1.26,0.050000000000000044
Chile,2021-02-04,427194,414675,12519,176185,51399,2.23,2.17,0.06000000000000005
Chile,2021-02-05,596564,583375,13189,169370,75594,3.12,3.05,0.07000000000000028
Chile,2021-02-06,624417,611223,13194,27853,79573,3.27,3.2,0.06999999999999984
Chile,2021-02-07,633054,619859,13195,8637,80806,3.31,3.24,0.06999999999999984
Chile,2021-02-08,866346,841388,24958,233292,114134,4.53,4.4,0.1299999999999999
Chile,2021-02-09,1128237,1083908,44329,261891,149663,5.9,5.67,0.23000000000000043
Chile,2021-02-10,1409161,1356497,52664,280924,165450,7.37,7.1,0.27000000000000046
Chile,2021-02-11,1663344,1607799,55545,254183,176593,8.7,8.41,0.28999999999999915
Chile,2021-02-12,1892849,1837094,55755,229505,185184,9.9,9.61,0.2900000000000009
Chile,2021-02-13,1922390,1866601,55789,29541,185425,10.06,9.76,0.3000000000000007
Chile,2021-02-14,1926856,1871067,55789,4466,184829,10.08,9.79,0.2900000000000009
Chile,2021-02-15,2192763,2136974,55789,265907,189488,11.47,11.18,0.2900000000000009
Chile,2021-02-16,2412832,2357033,55799,220069,183514,12.62,12.33,0.28999999999999915
Chile,2021-02-17,2600941,2545142,55799,188109,170254,13.61,13.31,0.29999999999999893
Chile,2021-02-18,2756234,2700435,55799,155293,156127,14.42,14.13,0.28999999999999915
Chile,2021-02-19,2898413,2842614,55799,142179,143652,15.16,14.87,0.2900000000000009
Chile,2021-02-20,2908052,2852253,55799,9639,140809,15.21,14.92,0.2900000000000009
Chile,2021-02-21,2909216,2853417,55799,1164,140337,15.22,14.93,0.2900000000000009
Chile,2021-02-22,3017366,2961546,55820,108150,117800,15.78,15.49,0.28999999999999915
Chile,2021-02-23,3111643,3055783,55860,94277,99830,16.28,15.99,0.2900000000000009
Chile,2021-02-24,3197934,3141901,56033,86291,85285,16.73,16.44,0.28999999999999915
Chile,2021-02-25,3284019,3227842,56177,86085,75398,17.18,16.89,0.28999999999999915
Chile,2021-02-26,3362243,3305948,56295,78224,66261,17.59,17.29,0.3000000000000007
Chile,2021-02-27,3372220,3315921,56299,9977,66310,17.64,17.35,0.28999999999999915
Chile,2021-02-28,3372575,3316276,56299,355,66194,17.64,17.35,0.28999999999999915
Chile,2021-03-01,3510108,3453402,56706,137533,70392,18.36,18.07,0.28999999999999915
Chile,2021-03-02,3681439,3612321,69118,171331,81399,19.26,18.9,0.360000000000003
Chile,2021-03-03,3993325,3770158,223167,311886,113627,20.89,19.72,1.1700000000000017
Chile,2021-03-04,4303825,3914848,388977,310500,145687,22.51,20.48,2.030000000000001
Chile,2021-03-05,4601657,4051132,550525,297832,177059,24.07,21.19,2.879999999999999
Chile,2021-03-06,4635426,4060776,574650,33769,180458,24.25,21.24,3.0100000000000016
Chile,2021-03-07,4643385,4061841,581544,7959,181544,24.29,21.25,3.039999999999999
Chile,2021-03-08,4993959,4198435,795524,350574,211979,26.12,21.96,4.16
Chile,2021-03-09,5370428,4337426,1033002,376469,241284,28.09,22.69,5.399999999999999
Chile,2021-03-10,5771635,4473180,1298455,401207,254044,30.19,23.4,6.790000000000003
Chile,2021-03-11,6188548,4644606,1543942,416913,269246,32.37,24.3,8.069999999999997
Chile,2021-03-12,6562841,4795809,1767032,374293,280169,34.33,25.09,9.239999999999998
Chile,2021-03-13,6613266,4820105,1793161,50425,282549,34.6,25.21,9.39
Chile,2021-03-14,6619846,4822851,1796995,6580,282352,34.63,25.23,9.400000000000002
Chile,2021-03-15,7049946,4980553,2069393,430100,293712,36.88,26.05,10.830000000000002
Chile,2021-03-16,7459692,5146865,2312827,409746,298466,39.02,26.92,12.100000000000001
Chile,2021-03-17,7826486,5297662,2528824,366794,293550,40.94,27.71,13.229999999999997
Chile,2021-03-18,8160512,5445632,2714880,334026,281709,42.69,28.49,14.2
Chile,2021-03-19,8451066,5581445,2869621,290554,269746,44.21,29.2,15.010000000000002
Chile,2021-03-20,8485193,5604589,2880604,34127,267418,44.39,29.32,15.07
Chile,2021-03-21,8489213,5607434,2881779,4020,267052,44.41,29.33,15.079999999999998
Chile,2021-03-22,8755049,5751349,3003700,265836,243586,45.8,30.09,15.709999999999997
Chile,2021-03-23,8992483,5898269,3094214,237434,218970,47.04,30.85,16.189999999999998
Chile,2021-03-24,9210048,6051078,3158970,217565,197652,48.18,31.65,16.53
Chile,2021-03-25,9421706,6207549,3214157,211658,180171,49.29,32.47,16.82
Chile,2021-03-26,9638529,6373456,3265073,216823,169638,50.42,33.34,17.08
Chile,2021-03-27,9654135,6386319,3267816,15606,166992,50.5,33.41,17.090000000000003
Chile,2021-03-28,9655525,6387288,3268237,1390,166616,50.51,33.41,17.1
Chile,2021-03-29,9921738,6538042,3383696,266213,166670,51.9,34.2,17.699999999999996
Chile,2021-03-30,10199538,6671293,3528245,277800,172436,53.36,34.9,18.46
Chile,2021-03-31,10479182,6797812,3681370,279644,181305,54.82,35.56,19.259999999999998
Chile,2021-04-01,10781917,6932123,3849794,302735,194316,56.4,36.26,20.14
Chile,2021-04-02,10788933,6933970,3854963,7016,164343,56.44,36.27,20.169999999999995
Chile,2021-04-03,10792150,6935845,3856305,3217,162574,56.46,36.28,20.18
Chile,2021-04-04,10793265,6936501,3856764,1115,162534,56.46,36.29,20.17
Chile,2021-04-05,11077412,7015983,4061429,284147,165096,57.95,36.7,21.25
Chile,2021-04-06,11316379,7108509,4207870,238967,159549,59.2,37.19,22.010000000000005
Chile,2021-04-07,11548916,7202839,4346077,232537,152819,60.41,37.68,22.729999999999997
Chile,2021-04-08,11787751,7279068,4508683,238835,143691,61.66,38.08,23.58
Chile,2021-04-09,12006020,7349406,4656614,218269,173870,62.81,38.45,24.36
Chile,2021-04-10,12031928,7360496,4671432,25908,177111,62.94,38.5,24.439999999999998
Chile,2021-04-11,12034372,7361583,4672789,2444,177301,62.95,38.51,24.440000000000005
Chile,2021-04-12,12270565,7439195,4831370,236193,170450,64.19,38.92,25.269999999999996
Chile,2021-04-13,12504684,7513602,4991082,234119,169758,65.41,39.3,26.11
Chile,2021-04-14,12732787,7592327,5140460,228103,169124,66.61,39.72,26.89
Chile,2021-04-15,12938200,7653863,5284337,205413,164350,67.68,40.04,27.640000000000008
Chile,2021-04-16,13128537,7711620,5416917,190337,160360,68.68,40.34,28.340000000000003
Chile,2021-04-17,13150683,7719436,5431247,22146,159822,68.79,40.38,28.410000000000004
Chile,2021-04-18,13153292,7720294,5432998,2609,159846,68.81,40.39,28.42
Chile,2021-04-19,13345239,7763893,5581346,191947,153525,69.81,40.61,29.200000000000003
Chile,2021-04-20,13530826,7802749,5728077,185587,146592,70.78,40.82,29.96
Chile,2021-04-21,13706544,7833672,5872872,175718,139108,71.7,40.98,30.720000000000006
Chile,2021-04-22,13905704,7889724,6015980,199160,138215,72.74,41.27,31.46999999999999
Chile,2021-04-23,14088369,7929358,6159011,182665,137119,73.7,41.48,32.220000000000006
Chile,2021-04-24,14105926,7935057,6170869,17557,136463,73.79,41.51,32.28000000000001
Chile,2021-04-25,14106959,7935405,6171554,1033,136238,73.8,41.51,32.29
Chile,2021-04-26,14302528,7978200,6324328,195569,136756,74.82,41.74,33.07999999999999
Chile,2021-04-27,14472703,8016931,6455772,170175,134554,75.71,41.94,33.769999999999996
Chile,2021-04-28,14640683,8060182,6580501,167980,133448,76.59,42.16,34.43000000000001
Chile,2021-04-29,14795274,8090829,6704445,154591,127081,77.4,42.32,35.080000000000005
Chile,2021-04-30,14882455,8141348,6741107,87181,113441,77.85,42.59,35.25999999999999
Chile,2021-05-01,14884703,8142396,6742307,2248,111254,77.86,42.59,35.269999999999996
Chile,2021-05-02,14886124,8143161,6742963,1421,111309,77.87,42.6,35.27
Chile,2021-05-03,15037135,8218900,6818235,151011,104944,78.66,42.99,35.669999999999995
Chile,2021-05-04,15205840,8299708,6906132,168705,104734,79.54,43.42,36.120000000000005
Chile,2021-05-05,15380000,8380971,6999029,174160,105617,80.46,43.84,36.61999999999999
Chile,2021-05-06,15537331,8462261,7075070,157331,106008,81.28,44.27,37.01
Chile,2021-05-07,15684002,8545658,7138344,146671,114507,82.05,44.7,37.349999999999994
Chile,2021-05-08,15709391,8562932,7146459,25389,117813,82.18,44.79,37.39000000000001
Chile,2021-05-09,15710789,8563889,7146900,1398,117809,82.19,44.8,37.39
Chile,2021-05-10,15883578,8666877,7216701,172789,120920,83.09,45.34,37.75
Chile,2021-05-11,16074833,8773757,7301076,191255,124142,84.09,45.9,38.190000000000005
Chile,2021-05-12,16256557,8877966,7378591,181724,125222,85.04,46.44,38.60000000000001
Chile,2021-05-13,16412382,8974080,7438302,155825,125007,85.86,46.94,38.92
Chile,2021-05-14,16569110,9075794,7493316,156728,126444,86.68,47.48,39.20000000000001
Chile,2021-05-15,16570578,9076860,7493718,1468,123027,86.68,47.48,39.20000000000001
Chile,2021-05-16,16570936,9077086,7493850,358,122878,86.69,47.48,39.21
China,2020-12-15,1500000,1500000,0,0,0,0.1,0.1,0.0
China,2020-12-16,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-17,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-18,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-19,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-20,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-21,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-22,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-23,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-24,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-25,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-26,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-27,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-28,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-29,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-30,1500000,1500000,0,0,187500,0.1,0.1,0.0
China,2020-12-31,4500000,4500000,0,0,187500,0.31,0.31,0.0
China,2021-01-01,4500000,4500000,0,0,232143,0.31,0.31,0.0
China,2021-01-02,4500000,4500000,0,0,276786,0.31,0.31,0.0
China,2021-01-03,4500000,4500000,0,0,321429,0.31,0.31,0.0
China,2021-01-04,4500000,4500000,0,0,366071,0.31,0.31,0.0
China,2021-01-05,4500000,4500000,0,0,410714,0.31,0.31,0.0
China,2021-01-06,4500000,4500000,0,0,455357,0.31,0.31,0.0
China,2021-01-07,4500000,4500000,0,0,500000,0.31,0.31,0.0
China,2021-01-08,4500000,4500000,0,0,500000,0.31,0.31,0.0
China,2021-01-09,9000000,9000000,0,0,500000,0.63,0.63,0.0
China,2021-01-10,9000000,9000000,0,0,464286,0.63,0.63,0.0
China,2021-01-11,9000000,9000000,0,0,428571,0.63,0.63,0.0
China,2021-01-12,9000000,9000000,0,0,392857,0.63,0.63,0.0
China,2021-01-13,10000000,10000000,0,0,357143,0.69,0.69,0.0
China,2021-01-14,10000000,10000000,0,0,387755,0.69,0.69,0.0
China,2021-01-15,10000000,10000000,0,0,418367,0.69,0.69,0.0
China,2021-01-16,10000000,10000000,0,0,448980,0.69,0.69,0.0
China,2021-01-17,10000000,10000000,0,0,515306,0.69,0.69,0.0
China,2021-01-18,10000000,10000000,0,0,581633,0.69,0.69,0.0
China,2021-01-19,10000000,10000000,0,0,647959,0.69,0.69,0.0
China,2021-01-20,15000000,15000000,0,0,714286,1.04,1.04,0.0
China,2021-01-21,15000000,15000000,0,0,770755,1.04,1.04,0.0
China,2021-01-22,15000000,15000000,0,0,827224,1.04,1.04,0.0
China,2021-01-23,15000000,15000000,0,0,883694,1.04,1.04,0.0
China,2021-01-24,15000000,15000000,0,0,940163,1.04,1.04,0.0
China,2021-01-25,15000000,15000000,0,0,996633,1.04,1.04,0.0
China,2021-01-26,15000000,15000000,0,0,1053102,1.04,1.04,0.0
China,2021-01-27,22767000,22767000,0,0,1109571,1.58,1.58,0.0
China,2021-01-28,22767000,22767000,0,0,995097,1.58,1.58,0.0
China,2021-01-29,22767000,22767000,0,0,880622,1.58,1.58,0.0
China,2021-01-30,22767000,22767000,0,0,766148,1.58,1.58,0.0
China,2021-01-31,24000000,24000000,0,0,651673,1.67,1.67,0.0
China,2021-02-01,24000000,24000000,0,0,836020,1.67,1.67,0.0
China,2021-02-02,24000000,24000000,0,0,1020367,1.67,1.67,0.0
China,2021-02-03,31200000,31200000,0,0,1204714,2.17,2.17,0.0
China,2021-02-04,31200000,31200000,0,0,1382583,2.17,2.17,0.0
China,2021-02-05,31200000,31200000,0,0,1560452,2.17,2.17,0.0
China,2021-02-06,31200000,31200000,0,0,1738321,2.17,2.17,0.0
China,2021-02-07,31200000,31200000,0,0,1916190,2.17,2.17,0.0
China,2021-02-08,31200000,31200000,0,0,1795238,2.17,2.17,0.0
China,2021-02-09,40520000,40520000,0,0,1674286,2.82,2.82,0.0
China,2021-02-10,40520000,40520000,0,0,1421654,2.82,2.82,0.0
China,2021-02-11,40520000,40520000,0,0,1289975,2.82,2.82,0.0
China,2021-02-12,40520000,40520000,0,0,1158296,2.82,2.82,0.0
China,2021-02-13,40520000,40520000,0,0,1026617,2.82,2.82,0.0
China,2021-02-14,40520000,40520000,0,0,894937,2.82,2.82,0.0
China,2021-02-15,40520000,40520000,0,0,763258,2.82,2.82,0.0
China,2021-02-16,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-17,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-18,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-19,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-20,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-21,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-22,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-23,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-24,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-25,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-26,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-27,40520000,40520000,0,0,631579,2.82,2.82,0.0
China,2021-02-28,52520000,52520000,0,0,631579,3.65,3.65,0.0
China,2021-03-01,52520000,52520000,0,0,668496,3.65,3.65,0.0
China,2021-03-02,52520000,52520000,0,0,705414,3.65,3.65,0.0
China,2021-03-03,52520000,52520000,0,0,742331,3.65,3.65,0.0
China,2021-03-04,52520000,52520000,0,0,779248,3.65,3.65,0.0
China,2021-03-05,52520000,52520000,0,0,816165,3.65,3.65,0.0
China,2021-03-06,52520000,52520000,0,0,853083,3.65,3.65,0.0
China,2021-03-07,52520000,52520000,0,0,890000,3.65,3.65,0.0
China,2021-03-08,52520000,52520000,0,0,890000,3.65,3.65,0.0
China,2021-03-09,52520000,52520000,0,0,890000,3.65,3.65,0.0
China,2021-03-10,52520000,52520000,0,0,890000,3.65,3.65,0.0
China,2021-03-11,52520000,52520000,0,0,890000,3.65,3.65,0.0
China,2021-03-12,52520000,52520000,0,0,890000,3.65,3.65,0.0
China,2021-03-13,52520000,52520000,0,0,890000,3.65,3.65,0.0
China,2021-03-14,64980000,64980000,0,0,890000,4.51,4.51,0.0
China,2021-03-15,64980000,64980000,0,0,1000381,4.51,4.51,0.0
China,2021-03-16,64980000,64980000,0,0,1110762,4.51,4.51,0.0
China,2021-03-17,64980000,64980000,0,0,1221143,4.51,4.51,0.0
China,2021-03-18,64980000,64980000,0,0,1331524,4.51,4.51,0.0
China,2021-03-19,64980000,64980000,0,0,1441905,4.51,4.51,0.0
China,2021-03-20,74956000,74956000,0,0,1552286,5.21,5.21,0.0
China,2021-03-21,74956000,74956000,0,0,1818286,5.21,5.21,0.0
China,2021-03-22,80460000,80460000,0,0,1973905,5.59,5.59,0.0
China,2021-03-23,82846000,82846000,0,2386000,2077238,5.76,5.76,0.0
China,2021-03-24,85859700,85859700,0,3013700,2270243,5.97,5.97,0.0
China,2021-03-25,91346000,91346000,0,5486300,2816476,6.35,6.35,0.0
China,2021-03-26,97470000,97470000,0,6124000,3453810,6.77,6.77,0.0
China,2021-03-27,102417000,102417000,0,4947000,3923000,7.12,7.12,0.0
China,2021-03-28,106613000,106613000,0,4196000,4129286,7.41,7.41,0.0
China,2021-03-29,110962000,110962000,0,4349000,4357429,7.71,7.71,0.0
China,2021-03-30,114690000,114690000,0,3728000,4549143,7.97,7.97,0.0
China,2021-03-31,119821000,119821000,0,5131000,4851614,8.32,8.32,0.0
China,2021-04-01,126616000,126616000,0,6795000,5038571,8.8,8.8,0.0
China,2021-04-02,133801000,133801000,0,7185000,5190143,9.3,9.3,0.0
China,2021-04-03,136677000,136677000,0,2876000,4894286,9.5,9.5,0.0
China,2021-04-04,139970000,139970000,0,3293000,4765286,9.72,9.72,0.0
China,2021-04-05,142802000,142802000,0,2832000,4548571,9.92,9.92,0.0
China,2021-04-06,145920000,145920000,0,3118000,4461429,10.14,10.14,0.0
China,2021-04-07,149071000,149071000,0,3151000,4178571,10.36,10.36,0.0
China,2021-04-08,155150000,155150000,0,6079000,4076286,10.78,10.78,0.0
China,2021-04-09,161121000,161121000,0,5971000,3902857,11.19,11.19,0.0
China,2021-04-10,164471000,164471000,0,3350000,3970571,11.43,11.43,0.0
China,2021-04-11,167343000,167343000,0,2872000,3910429,11.63,11.63,0.0
China,2021-04-12,171928000,171928000,0,4585000,4160857,11.95,11.95,0.0
China,2021-04-13,175623000,175623000,0,3695000,4243286,12.2,12.2,0.0
China,2021-04-14,179216000,179216000,0,3593000,4306429,12.45,12.45,0.0
China,2021-04-15,183536000,183536000,0,4320000,4055143,12.75,12.75,0.0
China,2021-04-16,187360000,187360000,0,3824000,3748429,13.02,13.02,0.0
China,2021-04-17,189809000,189809000,0,2449000,3619714,13.19,13.19,0.0
China,2021-04-18,192127000,192127000,0,2318000,3540571,13.35,13.35,0.0
China,2021-04-19,195022000,195022000,0,2895000,3299143,13.55,13.55,0.0
China,2021-04-20,198950000,198950000,0,3928000,3332429,13.82,13.82,0.0
